date,open,high,low,close
2010-08-02,1728.9,1737.6,1720.3,1728.9
2010-08-03,1719.3,1727.8,1710.7,1719.3
2010-08-04,1721.5,1730.1,1712.9,1721.5
2010-08-05,1741.1,1749.8,1732.4,1741.1
2010-08-06,1755.0,1763.7,1746.2,1755.0
2010-08-09,1723.7,1732.3,1715.0,1723.7
2010-08-10,1738.8,1747.5,1730.1,1738.8
2010-08-11,1738.8,1747.5,1730.1,1738.8
2010-08-12,1749.9,1758.7,1741.2,1749.9
2010-08-13,1746.0,1754.8,1737.3,1746.0
2010-08-16,1757.9,1766.7,1749.2,1757.9
2010-08-17,1758.5,1767.3,1749.7,1758.5
2010-08-18,1748.9,1757.6,1740.1,1748.9
2010-08-19,1736.1,1744.8,1727.4,1736.1
2010-08-20,1733.8,1742.5,1725.2,1733.8
2010-08-23,1715.9,1724.5,1707.3,1715.9
2010-08-24,1710.6,1719.2,1702.1,1710.6
2010-08-25,1707.7,1716.3,1699.2,1707.7
2010-08-26,1728.6,1737.3,1720.0,1728.6
2010-08-27,1742.1,1750.8,1733.4,1742.1
2010-08-30,1781.8,1790.8,1772.9,1781.8
2010-08-31,1752.3,1761.0,1743.5,1752.3
2010-09-01,1748.1,1756.8,1739.4,1748.1
2010-09-02,1771.1,1779.9,1762.2,1771.1
2010-09-03,1776.3,1785.2,1767.4,1776.3
2010-09-06,1776.0,1784.9,1767.2,1776.0
2010-09-07,1760.2,1769.0,1751.4,1760.2
2010-09-08,1773.7,1782.6,1764.9,1773.7
2010-09-09,1777.8,1786.7,1768.9,1777.8
2010-09-10,1772.5,1781.3,1763.6,1772.5
2010-09-13,1794.6,1803.6,1785.6,1794.6
2010-09-14,1834.3,1843.5,1825.1,1834.3
2010-09-15,1816.9,1826.0,1807.8,1816.9
2010-09-16,1826.4,1835.6,1817.3,1826.4
2010-09-17,1827.7,1836.9,1818.6,1827.7
2010-09-20,1841.5,1850.8,1832.3,1841.5
2010-09-21,1863.5,1872.8,1854.1,1863.5
2010-09-22,1886.2,1895.6,1876.8,1886.2
2010-09-23,1873.7,1883.1,1864.4,1873.7
2010-09-24,1841.3,1850.5,1832.1,1841.3
2010-09-27,1841.8,1851.0,1832.6,1841.8
2010-09-28,1839.3,1848.5,1830.1,1839.3
2010-09-29,1789.2,1798.1,1780.2,1789.2
2010-09-30,1809.1,1818.2,1800.1,1809.1
2010-10-01,1801.3,1810.3,1792.3,1801.3
2010-10-04,1805.1,1814.1,1796.1,1805.1
2010-10-05,1796.3,1805.2,1787.3,1796.3
2010-10-06,1794.5,1803.4,1785.5,1794.5
2010-10-07,1819.6,1828.7,1810.5,1819.6
2010-10-08,1822.1,1831.2,1813.0,1822.1
2010-10-11,1864.9,1874.3,1855.6,1864.9
2010-10-12,1875.4,1884.8,1866.0,1875.4
2010-10-13,1886.8,1896.3,1877.4,1886.8
2010-10-14,1881.3,1890.7,1871.9,1881.3
2010-10-15,1878.7,1888.1,1869.3,1878.7
2010-10-18,1899.8,1909.3,1890.3,1899.8
2010-10-19,1919.5,1929.1,1909.9,1919.5
2010-10-20,1921.4,1931.0,1911.8,1921.4
2010-10-21,1928.7,1938.3,1919.1,1928.7
2010-10-22,1923.0,1932.6,1913.3,1923.0
2010-10-25,1927.8,1937.4,1918.1,1927.8
2010-10-26,1926.6,1936.2,1916.9,1926.6
2010-10-27,1924.6,1934.3,1915.0,1924.6
2010-10-28,1940.6,1950.3,1930.9,1940.6
2010-10-29,1936.5,1946.2,1926.8,1936.5
2010-11-01,1924.6,1934.2,1915.0,1924.6
2010-11-02,1917.5,1927.1,1908.0,1917.5
2010-11-03,1910.6,1920.1,1901.0,1910.6
2010-11-04,1917.5,1927.1,1907.9,1917.5
2010-11-05,1905.7,1915.2,1896.2,1905.7
2010-11-08,1929.4,1939.0,1919.7,1929.4
2010-11-09,1922.6,1932.3,1913.0,1922.6
2010-11-10,1950.6,1960.3,1940.8,1950.6
2010-11-11,1948.5,1958.2,1938.7,1948.5
2010-11-12,1955.9,1965.7,1946.2,1955.9
2010-11-15,1975.5,1985.4,1965.6,1975.5
2010-11-16,1995.1,2005.0,1985.1,1995.1
2010-11-17,2002.6,2012.6,1992.6,2002.6
2010-11-18,2047.3,2057.5,2037.0,2047.3
2010-11-19,2040.7,2050.9,2030.5,2040.7
2010-11-22,2009.9,2019.9,1999.8,2009.9
2010-11-23,2004.8,2014.8,1994.7,2004.8
2010-11-24,2015.7,2025.7,2005.6,2015.7
2010-11-25,2019.7,2029.8,2009.6,2019.7
2010-11-26,1995.8,2005.8,1985.8,1995.8
2010-11-29,1989.7,1999.7,1979.8,1989.7
2010-11-30,1971.5,1981.4,1961.7,1971.5
2010-12-01,1957.9,1967.6,1948.1,1957.9
2010-12-02,1955.0,1964.8,1945.3,1955.0
2010-12-03,1963.1,1972.9,1953.3,1963.1
2010-12-06,1951.7,1961.5,1942.0,1951.7
2010-12-07,1939.3,1949.0,1929.6,1939.3
2010-12-08,1953.3,1963.1,1943.5,1953.3
2010-12-09,1936.7,1946.4,1927.0,1936.7
2010-12-10,1920.1,1929.7,1910.5,1920.1
2010-12-13,1967.6,1977.4,1957.7,1967.6
2010-12-14,1957.0,1966.8,1947.2,1957.0
2010-12-15,1922.0,1931.6,1912.4,1922.0
2010-12-16,1900.1,1909.6,1890.6,1900.1
2010-12-17,1864.8,1874.1,1855.4,1864.8
2010-12-20,1905.1,1914.7,1895.6,1905.1
2010-12-21,1907.0,1916.5,1897.4,1907.0
2010-12-22,1890.0,1899.5,1880.6,1890.0
2010-12-23,1905.1,1914.6,1895.6,1905.1
2010-12-24,1941.9,1951.6,1932.1,1941.9
2010-12-27,1944.0,1953.7,1934.3,1944.0
2010-12-28,1977.8,1987.7,1967.9,1977.8
2010-12-29,1971.6,1981.5,1961.8,1971.6
2010-12-30,1949.4,1959.2,1939.7,1949.4
2010-12-31,1986.8,1996.7,1976.9,1986.8
2011-01-03,1975.6,1985.5,1965.7,1975.6
2011-01-04,1965.5,1975.3,1955.7,1965.5
2011-01-05,1987.5,1997.4,1977.6,1987.5
2011-01-06,1988.8,1998.7,1978.9,1988.8
2011-01-07,1987.3,1997.2,1977.3,1987.3
2011-01-10,1986.8,1996.7,1976.8,1986.8
2011-01-11,1974.7,1984.6,1964.9,1974.7
2011-01-12,1980.1,1990.0,1970.2,1980.1
2011-01-13,1991.4,2001.3,1981.4,1991.4
2011-01-14,1988.1,1998.0,1978.2,1988.1
2011-01-17,2004.5,2014.5,1994.5,2004.5
2011-01-18,2013.6,2023.6,2003.5,2013.6
2011-01-19,2021.8,2031.9,2011.7,2021.8
2011-01-20,2016.4,2026.4,2006.3,2016.4
2011-01-21,2009.5,2019.6,1999.5,2009.5
2011-01-24,2021.7,2031.8,2011.6,2021.7
2011-01-25,1998.4,2008.4,1988.4,1998.4
2011-01-26,2058.4,2068.7,2048.1,2058.4
2011-01-27,2007.1,2017.1,1997.0,2007.1
2011-01-28,1997.5,2007.5,1987.5,1997.5
2011-01-31,2013.9,2023.9,2003.8,2013.9
2011-02-01,2029.2,2039.4,2019.1,2029.2
2011-02-02,2013.2,2023.3,2003.2,2013.2
2011-02-03,2002.0,2012.0,1992.0,2002.0
2011-02-04,2005.6,2015.6,1995.6,2005.6
2011-02-07,1984.3,1994.3,1974.4,1984.3
2011-02-08,1963.8,1973.6,1954.0,1963.8
2011-02-09,1986.5,1996.4,1976.5,1986.5
2011-02-10,2006.9,2016.9,1996.9,2006.9
2011-02-11,2010.1,2020.2,2000.1,2010.1
2011-02-14,2032.5,2042.6,2022.3,2032.5
2011-02-15,2036.5,2046.6,2026.3,2036.5
2011-02-16,2022.7,2032.8,2012.6,2022.7
2011-02-17,2001.8,2011.8,1991.8,2001.8
2011-02-18,2018.4,2028.5,2008.3,2018.4
2011-02-21,2011.6,2021.6,2001.5,2011.6
2011-02-22,2031.9,2042.1,2021.8,2031.9
2011-02-23,2028.6,2038.7,2018.4,2028.6
2011-02-24,2058.4,2068.7,2048.1,2058.4
2011-02-25,2040.5,2050.7,2030.3,2040.5
2011-02-28,2023.6,2033.7,2013.5,2023.6
2011-03-01,2036.4,2046.6,2026.2,2036.4
2011-03-02,2032.7,2042.9,2022.6,2032.7
2011-03-03,2039.7,2049.9,2029.5,2039.7
2011-03-04,2041.8,2052.0,2031.5,2041.8
2011-03-07,2038.5,2048.7,2028.3,2038.5
2011-03-08,2036.9,2047.1,2026.7,2036.9
2011-03-09,1995.5,2005.5,1985.5,1995.5
2011-03-10,2033.0,2043.1,2022.8,2033.0
2011-03-11,2024.2,2034.3,2014.1,2024.2
2011-03-14,2042.3,2052.5,2032.1,2042.3
2011-03-15,2003.2,2013.2,1993.2,2003.2
2011-03-16,1991.2,2001.1,1981.2,1991.2
2011-03-17,2003.7,2013.7,1993.7,2003.7
2011-03-18,2048.4,2058.7,2038.2,2048.4
2011-03-21,2066.2,2076.6,2055.9,2066.2
2011-03-22,2081.9,2092.3,2071.5,2081.9
2011-03-23,2074.7,2085.1,2064.4,2074.7
2011-03-24,2078.1,2088.5,2067.7,2078.1
2011-03-25,2077.5,2087.9,2067.1,2077.5
2011-03-28,2091.7,2102.1,2081.2,2091.7
2011-03-29,2121.3,2131.9,2110.7,2121.3
2011-03-30,2115.8,2126.4,2105.2,2115.8
2011-03-31,2118.7,2129.2,2108.1,2118.7
2011-04-01,2111.4,2122.0,2100.9,2111.4
2011-04-04,2112.5,2123.1,2101.9,2112.5
2011-04-05,2139.6,2150.3,2128.9,2139.6
2011-04-06,2150.9,2161.7,2140.2,2150.9
2011-04-07,2159.0,2169.7,2148.2,2159.0
2011-04-08,2157.2,2168.0,2146.4,2157.2
2011-04-11,2143.8,2154.5,2133.1,2143.8
2011-04-12,2160.9,2171.7,2150.1,2160.9
2011-04-13,2180.3,2191.2,2169.4,2180.3
2011-04-14,2199.8,2210.8,2188.8,2199.8
2011-04-15,2199.1,2210.1,2188.2,2199.1
2011-04-18,2186.2,2197.2,2175.3,2186.2
2011-04-19,2200.9,2211.9,2189.9,2200.9
2011-04-20,2224.4,2235.5,2213.3,2224.4
2011-04-21,2241.7,2252.9,2230.5,2241.7
2011-04-22,2223.1,2234.2,2212.0,2223.1
2011-04-25,2234.8,2246.0,2223.6,2234.8
2011-04-26,2191.5,2202.4,2180.5,2191.5
2011-04-27,2222.0,2233.1,2210.9,2222.0
2011-04-28,2225.7,2236.8,2214.5,2225.7
2011-04-29,2229.9,2241.0,2218.7,2229.9
2011-05-02,2268.7,2280.0,2257.3,2268.7
2011-05-03,2254.0,2265.3,2242.7,2254.0
2011-05-04,2255.7,2267.0,2244.5,2255.7
2011-05-05,2236.0,2247.1,2224.8,2236.0
2011-05-06,2203.3,2214.3,2192.2,2203.3
2011-05-09,2215.5,2226.6,2204.4,2215.5
2011-05-10,2222.4,2233.5,2211.2,2222.4
2011-05-11,2174.9,2185.7,2164.0,2174.9
2011-05-12,2192.5,2203.4,2181.5,2192.5
2011-05-13,2192.1,2203.1,2181.2,2192.1
2011-05-16,2208.9,2219.9,2197.8,2208.9
2011-05-17,2213.8,2224.9,2202.7,2213.8
2011-05-18,2236.4,2247.6,2225.2,2236.4
2011-05-19,2260.3,2271.6,2249.0,2260.3
2011-05-20,2261.8,2273.1,2250.5,2261.8
2011-05-23,2278.7,2290.1,2267.3,2278.7
2011-05-24,2294.3,2305.8,2282.9,2294.3
2011-05-25,2263.6,2274.9,2252.3,2263.6
2011-05-26,2241.0,2252.2,2229.8,2241.0
2011-05-27,2216.8,2227.8,2205.7,2216.8
2011-05-30,2230.1,2241.2,2218.9,2230.1
2011-05-31,2213.0,2224.1,2201.9,2213.0
2011-06-01,2167.7,2178.5,2156.8,2167.7
2011-06-02,2147.0,2157.8,2136.3,2147.0
2011-06-03,2141.2,2151.9,2130.5,2141.2
2011-06-06,2153.8,2164.6,2143.0,2153.8
2011-06-07,2184.5,2195.4,2173.6,2184.5
2011-06-08,2206.2,2217.2,2195.2,2206.2
2011-06-09,2209.7,2220.8,2198.7,2209.7
2011-06-10,2190.9,2201.9,2179.9,2190.9
2011-06-13,2146.6,2157.3,2135.9,2146.6
2011-06-14,2138.4,2149.1,2127.7,2138.4
2011-06-15,2135.0,2145.7,2124.3,2135.0
2011-06-16,2140.3,2151.0,2129.6,2140.3
2011-06-17,2162.8,2173.6,2152.0,2162.8
2011-06-20,2178.7,2189.6,2167.8,2178.7
2011-06-21,2181.6,2192.5,2170.7,2181.6
2011-06-22,2173.5,2184.4,2162.6,2173.5
2011-06-23,2141.1,2151.8,2130.3,2141.1
2011-06-24,2126.1,2136.7,2115.5,2126.1
2011-06-27,2107.8,2118.4,2097.3,2107.8
2011-06-28,2169.1,2180.0,2158.3,2169.1
2011-06-29,2214.2,2225.2,2203.1,2214.2
2011-06-30,2185.4,2196.4,2174.5,2185.4
2011-07-01,2194.3,2205.3,2183.3,2194.3
2011-07-04,2164.0,2174.9,2153.2,2164.0
2011-07-05,2170.3,2181.2,2159.5,2170.3
2011-07-06,2160.6,2171.4,2149.8,2160.6
2011-07-07,2159.0,2169.8,2148.2,2159.0
2011-07-08,2183.7,2194.6,2172.8,2183.7
2011-07-11,2191.7,2202.7,2180.8,2191.7
2011-07-12,2210.7,2221.8,2199.7,2210.7
2011-07-13,2220.7,2231.8,2209.6,2220.7
2011-07-14,2203.0,2214.1,2192.0,2203.0
2011-07-15,2173.6,2184.4,2162.7,2173.6
2011-07-18,2167.3,2178.1,2156.5,2167.3
2011-07-19,2161.7,2172.5,2150.9,2161.7
2011-07-20,2151.6,2162.3,2140.8,2151.6
2011-07-21,2137.9,2148.6,2127.2,2137.9
2011-07-22,2141.9,2152.6,2131.2,2141.9
2011-07-25,2172.6,2183.5,2161.7,2172.6
2011-07-26,2127.3,2137.9,2116.6,2127.3
2011-07-27,2103.0,2113.5,2092.5,2103.0
2011-07-28,2112.9,2123.4,2102.3,2112.9
2011-07-29,2075.8,2086.2,2065.5,2075.8
2011-08-01,2049.4,2059.6,2039.1,2049.4
2011-08-02,2102.5,2113.0,2092.0,2102.5
2011-08-03,2118.9,2129.5,2108.3,2118.9
2011-08-04,2180.6,2191.5,2169.7,2180.6
2011-08-05,2143.4,2154.1,2132.7,2143.4
2011-08-08,2190.6,2201.5,2179.6,2190.6
2011-08-09,2161.5,2172.3,2150.7,2161.5
2011-08-10,2182.2,2193.1,2171.2,2182.2
2011-08-11,2134.6,2145.2,2123.9,2134.6
2011-08-12,2143.3,2154.0,2132.6,2143.3
2011-08-15,2152.7,2163.4,2141.9,2152.7
2011-08-16,2144.3,2155.0,2133.6,2144.3
2011-08-17,2115.7,2126.3,2105.1,2115.7
2011-08-18,2112.8,2123.4,2102.3,2112.8
2011-08-19,2121.5,2132.1,2110.9,2121.5
2011-08-22,2098.8,2109.3,2088.3,2098.8
2011-08-23,2098.3,2108.8,2087.9,2098.3
2011-08-24,2101.0,2111.5,2090.5,2101.0
2011-08-25,2114.8,2125.4,2104.2,2114.8
2011-08-26,2083.2,2093.7,2072.8,2083.2
2011-08-29,2074.6,2084.9,2064.2,2074.6
2011-08-30,2083.6,2094.0,2073.2,2083.6
2011-08-31,2079.6,2090.0,2069.2,2079.6
2011-09-01,2060.7,2071.0,2050.4,2060.7
2011-09-02,2087.0,2097.4,2076.5,2087.0
2011-09-05,2112.1,2122.7,2101.6,2112.1
2011-09-06,2131.8,2142.4,2121.1,2131.8
2011-09-07,2126.0,2136.7,2115.4,2126.0
2011-09-08,2124.0,2134.6,2113.4,2124.0
2011-09-09,2153.8,2164.6,2143.1,2153.8
2011-09-12,2171.9,2182.8,2161.0,2171.9
2011-09-13,2199.6,2210.6,2188.6,2199.6
2011-09-14,2200.2,2211.2,2189.2,2200.2
2011-09-15,2212.1,2223.2,2201.1,2212.1
2011-09-16,2224.7,2235.8,2213.6,2224.7
2011-09-19,2253.0,2264.3,2241.8,2253.0
2011-09-20,2199.4,2210.4,2188.4,2199.4
2011-09-21,2200.7,2211.7,2189.7,2200.7
2011-09-22,2220.1,2231.2,2209.0,2220.1
2011-09-23,2243.3,2254.5,2232.1,2243.3
2011-09-26,2229.4,2240.5,2218.2,2229.4
2011-09-27,2234.9,2246.1,2223.8,2234.9
2011-09-28,2247.7,2259.0,2236.5,2247.7
2011-09-29,2271.2,2282.5,2259.8,2271.2
2011-09-30,2273.9,2285.2,2262.5,2273.9
2011-10-03,2273.6,2285.0,2262.3,2273.6
2011-10-04,2262.5,2273.8,2251.2,2262.5
2011-10-05,2282.2,2293.6,2270.8,2282.2
2011-10-06,2303.6,2315.1,2292.1,2303.6
2011-10-07,2319.5,2331.1,2307.9,2319.5
2011-10-10,2327.5,2339.2,2315.9,2327.5
2011-10-11,2324.8,2336.5,2313.2,2324.8
2011-10-12,2304.2,2315.7,2292.7,2304.2
2011-10-13,2281.3,2292.7,2269.9,2281.3
2011-10-14,2297.9,2309.4,2286.4,2297.9
2011-10-17,2315.4,2327.0,2303.8,2315.4
2011-10-18,2313.2,2324.8,2301.7,2313.2
2011-10-19,2311.2,2322.7,2299.6,2311.2
2011-10-20,2308.5,2320.0,2297.0,2308.5
2011-10-21,2327.3,2339.0,2315.7,2327.3
2011-10-24,2335.1,2346.8,2323.4,2335.1
2011-10-25,2317.2,2328.8,2305.6,2317.2
2011-10-26,2320.6,2332.2,2309.0,2320.6
2011-10-27,2278.4,2289.8,2267.0,2278.4
2011-10-28,2259.2,2270.5,2247.9,2259.2
2011-10-31,2216.0,2227.1,2204.9,2216.0
2011-11-01,2194.9,2205.9,2183.9,2194.9
2011-11-02,2176.7,2187.6,2165.8,2176.7
2011-11-03,2130.9,2141.5,2120.2,2130.9
2011-11-04,2157.8,2168.6,2147.0,2157.8
2011-11-07,2146.5,2157.3,2135.8,2146.5
2011-11-08,2140.3,2151.0,2129.6,2140.3
2011-11-09,2122.6,2133.3,2112.0,2122.6
2011-11-10,2136.8,2147.5,2126.1,2136.8
2011-11-11,2167.9,2178.7,2157.0,2167.9
2011-11-14,2178.3,2189.2,2167.4,2178.3
2011-11-15,2184.9,2195.8,2174.0,2184.9
2011-11-16,2140.9,2151.6,2130.2,2140.9
2011-11-17,2139.6,2150.3,2128.9,2139.6
2011-11-18,2154.5,2165.3,2143.8,2154.5
2011-11-21,2180.2,2191.1,2169.3,2180.2
2011-11-22,2192.2,2203.1,2181.2,2192.2
2011-11-23,2235.6,2246.7,2224.4,2235.6
2011-11-24,2215.9,2227.0,2204.8,2215.9
2011-11-25,2197.2,2208.2,2186.2,2197.2
2011-11-28,2202.9,2214.0,2191.9,2202.9
2011-11-29,2228.2,2239.3,2217.1,2228.2
2011-11-30,2255.6,2266.9,2244.4,2255.6
2011-12-01,2206.6,2217.6,2195.5,2206.6
2011-12-02,2206.4,2217.4,2195.3,2206.4
2011-12-05,2223.9,2235.0,2212.7,2223.9
2011-12-06,2240.3,2251.5,2229.1,2240.3
2011-12-07,2248.2,2259.4,2236.9,2248.2
2011-12-08,2241.6,2252.8,2230.4,2241.6
2011-12-09,2171.7,2182.5,2160.8,2171.7
2011-12-12,2214.6,2225.7,2203.6,2214.6
2011-12-13,2224.7,2235.8,2213.6,2224.7
2011-12-14,2202.1,2213.1,2191.1,2202.1
2011-12-15,2192.6,2203.5,2181.6,2192.6
2011-12-16,2196.1,2207.1,2185.2,2196.1
2011-12-19,2203.7,2214.7,2192.6,2203.7
2011-12-20,2171.1,2181.9,2160.2,2171.1
2011-12-21,2148.7,2159.4,2137.9,2148.7
2011-12-22,2159.5,2170.3,2148.7,2159.5
2011-12-23,2146.6,2157.4,2135.9,2146.6
2011-12-26,2108.0,2118.5,2097.5,2108.0
2011-12-27,2093.0,2103.5,2082.5,2093.0
2011-12-28,2095.5,2106.0,2085.1,2095.5
2011-12-29,2062.9,2073.2,2052.6,2062.9
2011-12-30,2102.4,2112.9,2091.9,2102.4
2012-01-02,2129.9,2140.6,2119.3,2129.9
2012-01-03,2150.5,2161.3,2139.8,2150.5
2012-01-04,2152.3,2163.1,2141.6,2152.3
2012-01-05,2125.5,2136.1,2114.8,2125.5
2012-01-06,2108.5,2119.0,2097.9,2108.5
2012-01-09,2138.4,2149.1,2127.7,2138.4
2012-01-10,2121.7,2132.3,2111.1,2121.7
2012-01-11,2122.2,2132.8,2111.6,2122.2
2012-01-12,2117.1,2127.7,2106.5,2117.1
2012-01-13,2115.1,2125.7,2104.6,2115.1
2012-01-16,2113.5,2124.0,2102.9,2113.5
2012-01-17,2109.9,2120.4,2099.3,2109.9
2012-01-18,2101.9,2112.4,2091.4,2101.9
2012-01-19,2097.1,2107.6,2086.6,2097.1
2012-01-20,2094.9,2105.4,2084.5,2094.9
2012-01-23,2076.6,2087.0,2066.2,2076.6
2012-01-24,2049.8,2060.1,2039.6,2049.8
2012-01-25,2046.5,2056.7,2036.3,2046.5
2012-01-26,2032.5,2042.7,2022.3,2032.5
2012-01-27,2036.6,2046.8,2026.4,2036.6
2012-01-30,2018.5,2028.6,2008.4,2018.5
2012-01-31,1984.0,1993.9,1974.1,1984.0
2012-02-01,2023.2,2033.3,2013.1,2023.2
2012-02-02,2015.5,2025.6,2005.4,2015.5
2012-02-03,1974.0,1983.9,1964.2,1974.0
2012-02-06,1997.8,2007.8,1987.9,1997.8
2012-02-07,1994.4,2004.4,1984.4,1994.4
2012-02-08,2000.2,2010.2,1990.2,2000.2
2012-02-09,2009.6,2019.7,1999.6,2009.6
2012-02-10,2035.8,2046.0,2025.6,2035.8
2012-02-13,2045.1,2055.3,2034.8,2045.1
2012-02-14,2017.7,2027.8,2007.7,2017.7
2012-02-15,1996.2,2006.1,1986.2,1996.2
2012-02-16,1970.5,1980.3,1960.6,1970.5
2012-02-17,1966.2,1976.1,1956.4,1966.2
2012-02-20,1980.7,1990.6,1970.8,1980.7
2012-02-21,1969.1,1979.0,1959.3,1969.1
2012-02-22,1961.0,1970.8,1951.2,1961.0
2012-02-23,1952.4,1962.2,1942.6,1952.4
2012-02-24,1947.1,1956.9,1937.4,1947.1
2012-02-27,1968.7,1978.6,1958.9,1968.7
2012-02-28,1969.0,1978.8,1959.1,1969.0
2012-02-29,1999.2,2009.1,1989.2,1999.2
2012-03-01,1992.5,2002.4,1982.5,1992.5
2012-03-02,1998.4,2008.4,1988.4,1998.4
2012-03-05,1998.9,2008.9,1988.9,1998.9
2012-03-06,2010.1,2020.2,2000.1,2010.1
2012-03-07,2026.1,2036.2,2015.9,2026.1
2012-03-08,2030.4,2040.6,2020.2,2030.4
2012-03-09,2091.5,2102.0,2081.1,2091.5
2012-03-12,2124.2,2134.8,2113.6,2124.2
2012-03-13,2111.6,2122.2,2101.1,2111.6
2012-03-14,2140.1,2150.8,2129.4,2140.1
2012-03-15,2164.7,2175.6,2153.9,2164.7
2012-03-16,2134.3,2145.0,2123.6,2134.3
2012-03-19,2087.8,2098.3,2077.4,2087.8
2012-03-20,2093.9,2104.3,2083.4,2093.9
2012-03-21,2092.2,2102.6,2081.7,2092.2
2012-03-22,2040.5,2050.7,2030.3,2040.5
2012-03-23,2047.1,2057.3,2036.9,2047.1
2012-03-26,2051.1,2061.4,2040.9,2051.1
2012-03-27,2041.4,2051.6,2031.2,2041.4
2012-03-28,2078.8,2089.1,2068.4,2078.8
2012-03-29,2075.8,2086.2,2065.5,2075.8
2012-03-30,2069.4,2079.8,2059.1,2069.4
2012-04-02,2071.4,2081.7,2061.0,2071.4
2012-04-03,2044.5,2054.7,2034.3,2044.5
2012-04-04,2028.5,2038.6,2018.4,2028.5
2012-04-05,1972.8,1982.6,1962.9,1972.8
2012-04-06,1988.1,1998.0,1978.1,1988.1
2012-04-09,2013.4,2023.5,2003.4,2013.4
2012-04-10,2024.4,2034.5,2014.3,2024.4
2012-04-11,2033.2,2043.3,2023.0,2033.2
2012-04-12,2035.2,2045.4,2025.0,2035.2
2012-04-13,2071.0,2081.3,2060.6,2071.0
2012-04-16,2069.2,2079.5,2058.8,2069.2
2012-04-17,2090.1,2100.5,2079.6,2090.1
2012-04-18,2107.7,2118.2,2097.2,2107.7
2012-04-19,2078.3,2088.7,2067.9,2078.3
2012-04-20,2093.5,2103.9,2083.0,2093.5
2012-04-23,2069.8,2080.1,2059.4,2069.8
2012-04-24,2059.5,2069.8,2049.2,2059.5
2012-04-25,2057.8,2068.1,2047.5,2057.8
2012-04-26,2086.6,2097.0,2076.2,2086.6
2012-04-27,2072.2,2082.5,2061.8,2072.2
2012-04-30,2080.2,2090.6,2069.8,2080.2
2012-05-01,2048.0,2058.2,2037.8,2048.0
2012-05-02,2046.7,2056.9,2036.4,2046.7
2012-05-03,2039.2,2049.4,2029.0,2039.2
2012-05-04,2069.1,2079.4,2058.7,2069.1
2012-05-07,2054.2,2064.5,2044.0,2054.2
2012-05-08,2023.4,2033.5,2013.2,2023.4
2012-05-09,2018.0,2028.1,2007.9,2018.0
2012-05-10,2009.0,2019.1,1999.0,2009.0
2012-05-11,2018.7,2028.8,2008.6,2018.7
2012-05-14,2050.4,2060.6,2040.1,2050.4
2012-05-15,2045.7,2055.9,2035.5,2045.7
2012-05-16,2056.2,2066.4,2045.9,2056.2
2012-05-17,2056.2,2066.5,2046.0,2056.2
2012-05-18,2069.0,2079.4,2058.7,2069.0
2012-05-21,2049.4,2059.6,2039.1,2049.4
2012-05-22,2051.4,2061.7,2041.1,2051.4
2012-05-23,2073.8,2084.2,2063.4,2073.8
2012-05-24,2058.9,2069.2,2048.6,2058.9
2012-05-25,2057.2,2067.5,2046.9,2057.2
2012-05-28,2057.4,2067.7,2047.1,2057.4
2012-05-29,2028.0,2038.1,2017.8,2028.0
2012-05-30,2046.7,2056.9,2036.5,2046.7
2012-05-31,2037.2,2047.3,2027.0,2037.2
2012-06-01,2039.3,2049.5,2029.1,2039.3
2012-06-04,2054.7,2064.9,2044.4,2054.7
2012-06-05,2071.9,2082.2,2061.5,2071.9
2012-06-06,2047.9,2058.2,2037.7,2047.9
2012-06-07,2059.1,2069.3,2048.8,2059.1
2012-06-08,2081.7,2092.1,2071.3,2081.7
2012-06-11,2068.0,2078.3,2057.7,2068.0
2012-06-12,2086.1,2096.5,2075.7,2086.1
2012-06-13,2095.3,2105.7,2084.8,2095.3
2012-06-14,2105.6,2116.2,2095.1,2105.6
2012-06-15,2123.3,2133.9,2112.7,2123.3
2012-06-18,2102.8,2113.3,2092.2,2102.8
2012-06-19,2082.4,2092.8,2072.0,2082.4
2012-06-20,2107.6,2118.1,2097.0,2107.6
2012-06-21,2100.4,2111.0,2089.9,2100.4
2012-06-22,2069.6,2080.0,2059.3,2069.6
2012-06-25,2067.2,2077.5,2056.9,2067.2
2012-06-26,2066.5,2076.9,2056.2,2066.5
2012-06-27,2073.3,2083.7,2063.0,2073.3
2012-06-28,2066.5,2076.8,2056.2,2066.5
2012-06-29,2104.8,2115.3,2094.2,2104.8
2012-07-02,2085.0,2095.4,2074.6,2085.0
2012-07-03,2044.7,2055.0,2034.5,2044.7
2012-07-04,2016.5,2026.5,2006.4,2016.5
2012-07-05,2005.0,2015.0,1995.0,2005.0
2012-07-06,2019.6,2029.7,2009.5,2019.6
2012-07-09,2018.7,2028.8,2008.6,2018.7
2012-07-10,2029.9,2040.0,2019.7,2029.9
2012-07-11,2019.0,2029.1,2008.9,2019.0
2012-07-12,2031.5,2041.6,2021.3,2031.5
2012-07-13,2001.3,2011.3,1991.3,2001.3
2012-07-16,2008.8,2018.8,1998.8,2008.8
2012-07-17,2025.6,2035.7,2015.4,2025.6
2012-07-18,2009.5,2019.5,1999.4,2009.5
2012-07-19,2049.0,2059.2,2038.7,2049.0
2012-07-20,2011.6,2021.7,2001.6,2011.6
2012-07-23,2029.9,2040.1,2019.8,2029.9
2012-07-24,2050.5,2060.7,2040.2,2050.5
2012-07-25,2034.3,2044.4,2024.1,2034.3
